Version,Set,Item1,Item2,Item3,Item4,Item5
167,3,18,6,4,17,9
167,4,10,16,11,8,13
167,5,1,17,19,18,20
167,6,2,14,16,13,6
167,7,12,3,5,9,6
167,8,11,3,17,12,7
167,9,5,10,8,19,1
167,10,3,13,14,1,15
167,11,7,4,16,10,12
167,12,11,18,5,4,15
168,1,3,5,18,16,15
168,2,18,9,20,5,13
168,3,15,11,17,6,8
168,4,13,6,1,7,20
168,5,1,11,3,14,4
168,6,20,16,9,8,18
168,7,12,17,14,10,3
168,8,10,12,2,11,19
168,9,16,7,4,2,1
168,10,17,15,19,13,12
168,11,5,2,6,7,10
168,12,4,8,9,19,14
169,1,14,4,16,17,19
169,2,5,4,15,8,7
169,3,6,18,12,1,11
169,4,8,20,2,3,5
169,5,18,19,13,11,14
169,6,9,1,10,15,13
169,7,2,9,6,16,17
169,8,10,15,14,20,12
169,9,12,18,8,10,1
169,10,11,5,7,17,2
169,11,13,6,4,20,3
169,12,16,7,3,19,9
170,1,9,12,5,14,8
170,2,14,11,15,4,9
170,3,6,10,3,5,19
170,4,19,2,15,6,14
170,5,1,19,10,9,17
170,6,15,3,11,18,7
170,7,20,17,12,1,5
170,8,17,13,18,7,8
170,9,8,16,13,4,6
170,10,13,1,12,2,16
170,11,4,20,2,18,10
170,12,7,16,20,3,11
171,1,3,18,4,17,2
171,2,14,8,5,13,11
171,3,15,19,7,12,18
171,4,1,5,17,13,4
171,5,7,14,1,6,9
171,6,6,8,10,3,20
171,7,3,1,19,16,5
171,8,4,20,11,12,6
171,9,14,2,17,15,8
171,10,11,12,16,2,9
171,11,10,15,19,20,16
171,12,9,10,18,13,7
172,1,5,16,11,15,10
172,2,2,14,9,3,4
172,3,8,20,14,7,17
172,4,20,7,15,12,2
172,5,12,13,6,19,2
172,6,17,9,13,10,3
172,7,18,4,19,14,5
172,8,10,6,17,5,18
172,9,13,1,20,9,15
172,10,16,3,18,8,12
172,11,8,11,1,16,6
172,12,19,4,7,11,1
173,1,7,9,5,19,13
173,2,9,2,8,11,19
173,3,5,14,10,16,2
173,4,15,8,3,4,13
173,5,16,11,4,10,20
173,6,2,15,1,8,18
173,7,6,10,7,17,14
173,8,3,6,7,15,1
173,9,12,3,17,19,11
173,10,13,12,16,18,14
173,11,1,18,9,6,20
173,12,20,17,12,5,4
174,1,11,3,14,9,10
174,2,9,7,5,8,12
174,3,15,13,11,14,7
174,4,6,12,8,4,15
174,5,19,1,20,14,3
174,6,3,5,2,20,18
174,7,12,19,1,2,10
174,8,17,9,6,8,16
174,9,18,19,20,16,17
174,10,4,16,13,15,17
174,11,7,18,10,1,4
174,12,2,6,13,11,5
175,1,11,4,9,20,7
175,2,17,7,16,3,2
175,3,8,1,14,7,16
175,4,19,15,18,10,9
175,5,4,2,19,13,15
175,6,10,11,6,18,3
175,7,18,14,3,6,12
175,8,10,8,12,20,13
175,9,1,17,15,5,11
175,10,5,12,9,1,13
175,11,20,14,2,17,4
175,12,6,5,8,16,19
176,1,16,20,14,12,1
176,2,1,10,4,2,19
176,3,12,18,15,9,17
176,4,11,10,1,17,8
176,5,7,13,17,10,6
176,6,14,13,18,5,16
176,7,2,8,5,18,4
176,8,4,19,12,7,3
176,9,20,15,6,9,2
176,10,9,16,11,15,3
176,11,19,20,8,11,13
176,12,3,6,7,14,5
177,1,17,3,5,12,9
177,2,13,2,3,10,14
177,3,16,5,10,15,20
177,4,18,20,2,1,11
177,5,15,7,4,8,10
177,6,17,4,9,19,6
177,7,12,11,13,2,7
177,8,8,9,7,3,1
177,9,14,6,16,13,19
177,10,5,8,20,19,12
177,11,11,17,18,14,15
177,12,6,1,16,4,18
178,1,15,3,19,18,8
178,2,19,11,13,5,17
178,3,3,12,4,6,11
178,4,8,7,6,2,18
178,5,14,9,10,4,5
178,6,16,20,2,6,7
178,7,13,16,4,9,18
178,8,10,17,11,1,12
178,9,20,2,17,8,14
178,10,1,15,5,7,19
178,11,9,3,20,13,1
178,12,10,14,15,12,16
179,1,1,14,3,20,15
179,2,18,5,14,1,12
179,3,2,19,17,3,16
179,4,4,12,8,13,3
179,5,15,10,9,2,6
179,6,7,13,19,17,6
179,7,7,4,12,14,9
179,8,5,4,6,11,20
179,9,13,15,1,17,8
179,10,9,2,8,16,11
179,11,19,18,11,20,10
179,12,5,10,16,18,7
180,1,14,11,18,15,8
180,2,12,6,15,5,2
180,3,8,19,10,9,14
180,4,18,7,20,11,9
180,5,16,5,13,4,15
180,6,17,13,3,10,18
180,7,6,1,2,19,13
180,8,11,3,14,6,5
180,9,3,1,2,7,10
180,10,4,16,1,12,17
180,11,20,8,7,17,4
180,12,12,9,19,16,20
181,1,10,8,5,20,13
181,2,6,17,9,15,1
181,3,9,10,4,19,11
181,4,16,5,11,3,7
181,5,2,11,12,6,14
181,6,7,18,13,12,15
181,7,19,14,18,2,4
181,8,8,16,10,7,12
181,9,3,4,1,16,8
181,10,20,6,19,15,3
181,11,2,9,18,5,17
181,12,1,17,14,13,20
182,1,17,12,8,11,6
182,2,6,4,3,10,20
182,3,18,20,17,3,12
182,4,5,1,19,8,10
182,5,15,14,20,16,5
182,6,8,18,6,9,16
182,7,11,2,13,1,5
182,8,13,3,2,9,1
182,9,14,19,15,7,17
182,10,10,15,12,4,2
182,11,4,7,11,18,19
182,12,7,13,16,14,9
183,1,13,6,10,12,14
183,2,17,19,16,18,2
183,3,14,18,8,20,9
183,4,12,5,9,19,3
183,5,4,14,7,1,6
183,6,16,11,1,12,19
183,7,2,16,17,10,11
183,8,20,13,7,11,15
183,9,15,8,3,4,5
183,10,18,4,6,13,1
183,11,3,7,15,8,2
183,12,5,17,9,20,10
184,1,19,20,4,3,16
184,2,1,10,5,6,18
184,3,11,12,14,3,8
184,4,17,2,18,5,7
184,5,12,10,20,2,7
184,6,19,15,8,17,6
184,7,2,8,13,14,4
184,8,9,5,17,7,4
184,9,14,9,19,11,1
184,10,16,18,3,10,13
184,11,11,13,12,9,15
184,12,15,16,6,1,20
185,1,4,11,15,1,18
185,2,10,15,2,19,16
185,3,6,12,4,10,9
185,4,18,17,14,6,20
185,5,1,2,9,8,13
185,6,20,16,5,4,11
185,7,15,3,10,17,14
185,8,13,7,12,18,19
185,9,8,12,16,13,17
185,10,9,20,7,2,3
185,11,7,19,6,5,14
185,12,3,1,11,5,8
186,1,4,9,7,16,3
186,2,19,6,20,8,10
186,3,8,7,1,14,10
186,4,10,17,13,7,11
186,5,5,6,11,13,3
186,6,17,11,16,14,2
186,7,3,20,8,19,18
186,8,1,4,17,13,19
186,9,5,18,2,15,12
186,10,9,15,20,12,18
186,11,6,1,12,9,16
186,12,14,2,4,15,5
187,1,15,3,10,11,9
187,2,11,8,4,2,6
187,3,20,2,5,17,1
187,4,10,14,9,16,5
187,5,1,12,3,20,17
187,6,12,16,15,6,7
187,7,2,19,18,11,8
187,8,16,7,1,18,14
187,9,18,10,13,3,4
187,10,13,9,8,6,17
187,11,19,5,14,4,12
187,12,7,13,19,20,15
188,1,9,15,18,14,1
188,2,20,6,7,14,2
188,3,17,4,16,9,19
188,4,12,9,2,8,19
188,5,7,19,11,10,3
188,6,5,17,15,4,12
188,7,16,18,6,11,13
188,8,8,1,10,5,12
188,9,13,8,5,7,16
188,10,3,14,20,2,13
188,11,11,20,1,10,4
188,12,6,3,17,15,18
189,1,18,10,14,16,6
189,2,2,11,9,4,20
189,3,2,13,15,16,10
189,4,4,5,13,18,9
189,5,18,20,12,17,8
189,6,14,17,4,8,11
189,7,1,6,3,19,5
189,8,7,8,19,1,15
189,9,9,10,6,17,7
189,10,13,3,14,12,19
189,11,20,7,12,5,11
189,12,15,1,2,3,16
190,1,5,9,18,3,8
190,2,16,14,11,1,8
190,3,8,4,16,18,10
190,4,7,6,20,9,1
190,5,12,15,11,13,14
190,6,6,11,19,15,9
190,7,17,3,7,2,5
190,8,4,12,2,6,13
190,9,1,2,10,12,18
190,10,19,10,17,20,15
190,11,3,17,14,7,4
190,12,13,5,16,19,20
191,1,11,16,8,20,17
191,2,17,15,5,8,6
191,3,6,12,3,16,7
191,4,8,13,15,7,4
191,5,10,9,3,5,2
191,6,10,4,1,13,20
191,7,12,16,4,9,3
191,8,19,18,5,11,7
191,9,14,19,6,10,13
191,10,11,18,1,2,15
191,11,20,14,17,12,1
191,12,2,19,18,14,9
192,1,15,13,20,16,2
192,2,8,11,10,7,12
192,3,3,8,19,6,12
192,4,9,5,15,20,14
192,5,4,7,9,1,19
192,6,16,1,2,19,17
192,7,2,7,8,14,4
192,8,14,5,13,18,1
192,9,10,18,12,17,16
192,10,18,20,3,4,6
192,11,5,11,6,15,10
192,12,9,13,17,3,11
193,1,1,9,14,3,8
193,2,4,19,5,15,16
193,3,14,4,16,6,11
193,4,17,2,9,10,6
193,5,5,10,7,1,8
193,6,3,15,11,17,1
193,7,7,12,20,4,15
193,8,18,2,12,13,7
193,9,12,20,19,11,18
193,10,13,6,18,5,17
193,11,20,8,16,9,13
193,12,19,3,10,2,14
194,1,16,1,4,12,3
194,2,6,14,1,8,20
194,3,20,16,7,5,9
194,4,2,6,8,19,5
194,5,5,15,9,14,12
194,6,9,17,11,18,7
194,7,11,12,1,6,2
194,8,15,3,13,19,17
194,9,11,2,13,20,10
194,10,14,13,17,4,10
194,11,8,4,10,15,18
194,12,18,7,19,16,3
195,1,4,19,2,17,12
195,2,12,9,8,2,10
195,3,10,20,15,16,19
195,4,7,17,12,8,14
195,5,13,10,7,1,5
195,6,15,18,6,9,8
195,7,6,5,4,7,11
195,8,20,13,18,3,6
195,9,14,16,20,11,3
195,10,1,11,19,13,9
195,11,3,2,5,18,4
195,12,16,14,1,17,15
196,1,6,8,3,14,20
196,2,19,20,14,4,18
196,3,9,19,11,7,13
196,4,3,1,10,12,5
196,5,4,9,6,13,15
196,6,17,11,20,9,5
196,7,7,16,8,17,2
196,8,2,6,4,1,16
196,9,3,7,2,10,15
196,10,15,12,14,11,18
196,11,17,18,19,10,1
196,12,5,8,13,12,16
197,1,8,4,10,20,11
197,2,12,15,7,1,20
197,3,1,11,18,16,9
197,4,13,3,15,8,2
197,5,18,14,9,2,7
197,6,19,17,5,14,4
197,7,16,7,17,15,6
197,8,10,13,11,3,14
197,9,13,6,3,12,17
197,10,10,5,16,6,19
197,11,2,1,20,5,4
197,12,18,8,12,19,9
198,1,14,9,12,2,6
198,2,11,3,17,4,15
198,3,7,10,6,19,20
198,4,7,14,4,18,13
198,5,9,10,3,5,16
198,6,8,19,2,5,11
198,7,12,18,17,6,3
198,8,16,1,13,8,18
198,9,17,15,1,20,8
198,10,4,10,7,9,1
198,11,5,2,11,13,20
198,12,15,12,14,16,19
199,1,11,17,16,10,14
199,2,9,4,15,8,17
199,3,5,20,18,17,2
199,4,19,1,8,3,14
199,5,2,16,4,11,12
199,6,8,18,16,7,6
199,7,20,3,9,15,7
199,8,6,11,1,3,7
199,9,1,5,12,13,10
199,10,15,14,5,18,10
199,11,19,4,2,6,13
199,12,12,9,20,19,13
200,1,4,5,8,3,17
200,2,13,6,10,15,18
200,3,10,19,17,1,9
200,4,17,2,14,7,13
200,5,1,20,9,2,16
200,6,11,13,7,15,8
200,7,18,16,3,4,2
200,8,9,6,18,11,1
200,9,3,15,19,16,14
200,10,20,12,8,10,4
200,11,7,11,5,12,19
200,12,14,12,6,20,5
201,1,17,8,20,18,11
201,2,11,10,15,18,12
201,3,12,18,13,4,1
201,4,6,17,1,14,13
201,5,6,4,15,1,2
201,6,2,7,11,17,19
201,7,8,14,2,9,3
201,8,16,7,14,9,10
201,9,13,19,3,5,16
201,10,15,8,6,5,9
201,11,5,16,4,20,19
201,12,10,3,12,7,20
202,1,19,15,7,20,1
202,2,3,13,16,8,11
202,3,14,2,12,11,6
202,4,16,2,10,12,17
202,5,4,5,18,14,7
202,6,10,17,16,6,4
202,7,20,9,19,18,6
202,8,11,1,5,3,15
202,9,9,4,13,10,8
202,10,1,18,15,2,3
202,11,14,19,20,13,8
202,12,12,17,9,7,5
203,1,18,3,9,19,17
203,2,6,5,13,16,11
203,3,18,1,5,17,8
203,4,8,7,4,3,12
203,5,3,8,6,2,10
203,6,1,9,10,15,14
203,7,16,6,19,12,15
203,8,13,15,2,14,5
203,9,13,20,16,9,12
203,10,20,7,18,17,2
203,11,7,19,11,4,1
203,12,4,10,14,11,20
204,1,9,11,3,12,4
204,2,19,16,1,8,12
204,3,10,14,8,19,11
204,4,5,20,14,1,3
204,5,14,18,4,6,16
204,6,2,19,18,10,9
204,7,17,1,20,6,2
204,8,15,11,17,9,4
204,9,8,2,7,5,15
204,10,12,13,17,10,5
204,11,20,3,6,13,7
204,12,7,13,15,16,18
205,1,6,10,7,15,8
205,2,11,8,9,14,2
205,3,19,15,13,20,17
205,4,1,16,5,11,18
205,5,4,12,14,15,9
205,6,2,12,5,9,16
205,7,11,6,2,19,13
205,8,3,14,1,7,17
205,9,4,20,12,1,6
205,10,5,20,8,18,10
205,11,17,16,10,3,7
205,12,18,4,19,13,3
206,1,7,9,1,13,6
206,2,12,17,13,1,14
206,3,16,7,8,2,14
206,4,9,10,3,18,20
206,5,1,2,10,4,13
206,6,6,9,11,16,17
206,7,15,5,20,4,3
206,8,18,11,12,7,19
206,9,20,18,16,8,12
206,10,8,4,19,5,15
206,11,2,3,11,15,10
206,12,17,5,6,14,19
207,1,13,12,18,8,14
207,2,15,1,12,19,16
207,3,3,17,2,19,9
207,4,14,13,3,11,16
207,5,10,15,17,9,20
207,6,7,13,9,5,4
207,7,2,4,7,1,18
207,8,5,6,4,17,8
207,9,16,8,11,20,1
207,10,18,14,15,2,20
207,11,6,5,7,10,11
207,12,19,12,3,6,10
208,1,16,2,15,12,5
208,2,17,10,4,11,18
208,3,14,19,5,1,9
208,4,8,20,16,13,17
208,5,1,3,8,6,9
208,6,3,11,12,15,7
208,7,9,8,2,19,13
208,8,19,7,20,14,4
208,9,14,6,18,3,5
208,10,12,17,20,2,11
208,11,10,1,16,4,7
208,12,15,18,6,10,13
209,1,7,9,14,16,2
209,2,20,16,9,5,6
209,3,9,15,11,16,18
209,4,13,2,1,12,3
209,5,8,7,17,18,12
209,6,11,20,4,8,6
209,7,12,14,10,17,6
209,8,4,1,19,14,15
209,9,5,18,1,11,19
209,10,13,5,7,20,10
209,11,19,8,2,10,3
209,12,3,15,13,4,17
210,1,10,14,9,13,11
210,2,17,16,5,2,4
210,3,5,12,3,4,9
210,4,18,5,14,7,12
210,5,15,17,8,12,1
210,6,6,14,15,20,2
210,7,4,3,18,13,16
210,8,10,19,17,16,7
210,9,1,18,20,3,8
210,10,20,10,19,11,1
210,11,11,6,7,2,19
210,12,8,13,6,9,15
211,1,16,19,6,17,3
211,2,17,11,14,3,5
211,3,20,16,3,7,14
211,4,2,4,13,19,20
211,5,5,12,10,18,15
211,6,2,9,18,17,1
211,7,16,10,4,8,2
211,8,15,11,10,8,14
211,9,1,20,13,9,12
211,10,19,7,15,6,18
211,11,13,9,5,7,8
211,12,6,1,11,12,4
212,1,4,8,19,3,18
212,2,3,15,7,20,5
212,3,18,13,17,10,2
212,4,14,8,11,16,13
212,5,14,4,1,6,10
212,6,7,15,16,1,13
212,7,11,17,9,6,20
212,8,5,6,20,18,16
212,9,1,2,12,5,19
212,10,12,3,2,11,7
212,11,15,4,9,14,17
212,12,9,12,8,19,10
213,1,18,9,6,2,7
213,2,9,18,16,15,11
213,3,6,1,8,16,3
213,4,16,7,4,10,20
213,5,12,14,20,8,4
213,6,19,10,1,18,14
213,7,2,3,12,15,6
213,8,13,5,3,10,9
213,9,11,17,15,4,19
213,10,14,13,19,12,17
213,11,20,2,5,13,11
213,12,17,8,7,1,5
214,1,19,16,14,5,9
214,2,10,19,3,20,12
214,3,8,18,13,11,12
214,4,4,13,18,9,1
214,5,7,11,9,12,4
214,6,13,6,19,7,15
214,7,2,4,10,6,5
214,8,11,1,17,5,16
214,9,1,16,2,15,10
214,10,3,20,17,14,18
214,11,3,7,6,14,8
214,12,20,15,8,17,2
215,1,4,20,11,7,19
215,2,5,6,13,1,3
215,3,10,11,5,8,6
215,4,6,12,16,20,9
215,5,18,19,5,8,15
215,6,9,3,4,19,16
215,7,8,17,18,2,16
215,8,7,2,14,18,20
215,9,15,9,12,10,14
215,10,3,14,2,11,1
215,11,12,17,15,13,4
215,12,17,10,1,7,13
216,1,16,6,13,4,14
216,2,17,4,6,3,18
216,3,6,19,12,17,7
216,4,17,1,7,9,8
216,5,19,8,4,2,15
216,6,7,5,8,13,11
216,7,13,2,19,9,20
216,8,11,3,10,15,20
216,9,20,14,18,1,10
216,10,16,10,9,12,3
216,11,5,16,1,15,14
216,12,18,5,2,12,11
217,1,14,10,17,5,19
217,2,8,11,3,19,1
217,3,15,20,9,17,5
217,4,19,15,11,18,13
217,5,18,7,15,16,3
217,6,13,16,20,4,11
217,7,10,12,4,20,8
217,8,9,7,5,3,2
217,9,12,13,10,16,2
217,10,4,18,14,6,7
217,11,6,1,17,14,12
217,12,1,9,8,2,6
218,1,2,14,10,7,12
218,2,10,6,16,8,19
218,3,4,3,2,20,17
218,4,15,13,12,3,5
218,5,2,4,11,9,14
218,6,20,15,7,1,6
218,7,1,12,18,4,5
218,8,5,19,16,13,1
218,9,14,8,13,3,17
218,10,8,11,15,6,9
218,11,9,20,19,18,7
218,12,16,18,11,17,10
219,1,3,17,19,8,13
219,2,11,12,1,7,16
219,3,10,13,14,19,18
219,4,16,2,20,1,15
219,5,15,9,4,18,8
219,6,12,18,6,13,2
219,7,7,5,17,9,4
219,8,12,6,3,11,20
219,9,4,9,1,10,3
219,10,8,5,20,14,16
219,11,17,7,14,15,11
219,12,2,10,6,5,19
220,1,6,15,10,5,7
220,2,5,2,8,14,3
220,3,3,11,7,10,18
220,4,13,4,5,6,11
220,5,19,1,15,12,9
220,6,9,3,18,17,16
220,7,1,4,2,10,15
220,8,11,14,9,20,6
220,9,20,16,19,2,17
220,10,18,20,17,13,1
220,11,7,19,13,8,12
220,12,14,8,16,4,12
221,1,1,15,3,19,6
221,2,20,13,8,9,10
221,3,6,17,10,16,4
221,4,15,20,12,14,5
221,5,4,14,7,19,2
221,6,16,7,2,11,13
221,7,11,10,18,17,19
221,8,13,16,15,9,14
221,9,9,11,3,2,12
221,10,7,18,3,1,8
221,11,12,6,5,18,17
221,12,5,1,20,4,8
222,1,3,12,5,20,10
222,2,10,2,1,6,11
222,3,2,9,17,5,1
222,4,18,14,9,6,4
222,5,17,1,11,14,13
222,6,8,10,13,7,15
222,7,14,3,19,5,16
222,8,13,4,12,18,20
222,9,11,19,4,3,15
222,10,2,8,16,15,18
222,11,8,17,16,12,7
222,12,19,7,6,20,9
223,1,15,17,14,11,20
223,2,4,13,1,7,3
223,3,17,2,4,12,7
223,4,10,9,13,17,3
223,5,18,5,8,19,11
223,6,9,18,10,16,1
223,7,3,20,18,8,6
223,8,12,6,14,1,8
223,9,15,16,2,13,6
223,10,5,15,20,2,7
223,11,14,19,12,10,9
223,12,19,11,16,4,5
224,1,7,1,11,9,19
224,2,19,3,17,14,2
224,3,18,8,9,15,4
224,4,16,10,7,20,14
224,5,6,11,8,16,17
224,6,2,5,9,4,18
224,7,7,12,6,19,13
224,8,1,18,20,11,12
224,9,12,16,15,3,1
224,10,5,4,6,13,10
224,11,20,14,2,8,13
224,12,10,3,15,17,5
225,1,16,8,18,7,10
225,2,17,19,4,15,12
225,3,14,2,11,3,6
225,4,11,12,5,16,9
225,5,4,7,14,1,17
225,6,13,3,19,18,2
225,7,20,15,4,10,8
225,8,1,5,13,9,20
225,9,11,13,15,18,14
225,10,8,1,12,2,10
225,11,9,6,17,20,19
225,12,3,5,7,6,16
226,1,19,14,3,12,4
226,2,6,17,10,8,15
226,3,9,20,3,4,16
226,4,8,9,14,5,7
226,5,2,12,6,15,18
226,6,20,10,1,11,19
226,7,14,18,5,17,13
226,8,1,7,2,5,17
226,9,12,6,20,16,18
226,10,7,2,13,11,4
226,11,16,19,1,8,11
226,12,3,9,13,10,15
227,1,13,4,12,6,1
227,2,17,8,7,12,9
227,3,15,13,3,1,20
227,4,10,20,16,7,2
227,5,6,18,19,2,5
227,6,18,5,10,14,1
227,7,19,15,18,3,7
227,8,9,11,8,12,2
227,9,15,17,9,6,14
227,10,5,3,11,4,8
227,11,20,13,16,19,17
227,12,4,16,10,11,14
228,1,8,14,5,10,3
228,2,11,10,17,13,2
228,3,6,17,8,1,4
228,4,17,12,15,5,11
228,5,12,20,19,18,14
228,6,14,16,9,13,6
228,7,18,1,7,3,10
228,8,13,7,12,15,5
228,9,2,9,18,16,3
228,10,7,11,6,9,20
228,11,4,2,20,19,8
228,12,1,15,4,16,19
229,1,10,11,2,4,15
229,2,8,19,1,13,9
229,3,3,17,11,20,18
229,4,11,5,1,7,9
229,5,16,6,15,17,19
229,6,15,7,14,12,16
229,7,5,4,16,18,13
229,8,1,14,3,2,6
229,9,5,6,19,10,20
229,10,18,8,4,14,7
229,11,10,3,9,17,12
229,12,20,12,8,2,13
230,1,7,1,17,13,4
230,2,17,2,5,12,16
230,3,12,18,11,8,15
230,4,9,4,20,3,7
230,5,14,9,2,15,19
230,6,14,20,15,5,11
230,7,19,13,7,14,10
230,8,2,20,18,1,17
230,9,13,8,6,11,3
230,10,6,4,10,9,18
230,11,3,10,12,6,16
230,12,16,19,8,1,5
231,1,11,7,10,20,6
231,2,4,15,20,10,5
231,3,3,11,19,7,12
231,4,9,16,13,15,1
231,5,2,16,13,17,8
231,6,8,9,17,19,5
231,7,5,13,14,3,20
231,8,4,6,2,19,12
231,9,1,14,6,9,18
231,10,17,8,7,18,10
231,11,18,12,11,16,4
231,12,15,3,14,2,1
232,1,16,2,10,14,19
232,2,12,1,4,20,14
232,3,6,15,3,8,7
232,4,20,17,16,4,3
232,5,19,5,18,3,8
232,6,8,20,1,6,15
232,7,10,19,18,9,13
232,8,7,16,9,11,2
232,9,1,10,5,12,11
232,10,13,4,12,17,9
232,11,14,18,15,11,17
232,12,6,5,13,7,2
233,1,9,3,12,2,20
233,2,16,9,8,5,15
233,3,15,18,1,7,19
233,4,17,10,15,13,1
233,5,19,2,11,1,8
233,6,7,14,16,6,4
233,7,11,17,4,5,6
233,8,13,19,6,14,11
233,9,18,7,17,20,12
233,10,5,4,2,10,3
233,11,12,8,9,10,14
233,12,20,13,3,16,18
234,1,10,15,12,16,13
234,2,7,5,20,2,17
234,3,18,17,14,8,9
234,4,4,3,1,11,6
234,5,3,1,19,17,16
234,6,1,13,7,14,10
234,7,12,11,5,18,13
234,8,4,14,2,15,8
234,9,5,15,4,19,9
234,10,2,6,8,18,20
234,11,3,7,9,11,10
234,12,19,12,6,20,16
235,1,15,8,3,13,6
235,2,11,2,17,9,10
235,3,14,1,20,16,5
235,4,10,6,19,9,17
235,5,17,11,14,3,12
235,6,8,7,11,4,15
235,7,16,9,13,20,1
235,8,19,12,7,5,14
235,9,2,18,12,1,3
235,10,6,15,18,5,2
235,11,13,16,18,7,4
235,12,20,19,10,4,8
236,1,9,3,13,6,14
236,2,17,20,16,8,7
236,3,16,8,5,12,6
236,4,5,10,8,12,1
236,5,7,4,9,1,18
236,6,20,18,14,10,11
236,7,6,10,12,19,18
236,8,13,17,4,3,5
236,9,11,13,20,15,2
236,10,15,9,2,14,16
236,11,3,19,7,15,17
236,12,4,2,19,1,11
237,1,9,20,18,19,5
237,2,12,14,8,13,4
237,3,2,10,17,4,13
237,4,14,5,16,2,7
237,5,19,6,4,17,12
237,6,10,16,11,18,15
237,7,8,11,3,14,16
237,8,1,3,10,8,20
237,9,20,12,15,7,9
237,10,7,1,6,2,17
237,11,18,1,5,6,15
237,12,13,19,11,9,3
238,1,9,14,1,20,12
238,2,20,5,15,4,19
238,3,3,4,10,18,16
238,4,6,7,13,11,8
238,5,16,17,5,1,11
238,6,17,20,6,11,9
238,7,8,2,7,13,19
238,8,15,18,14,17,4
238,9,18,8,2,12,13
238,10,5,9,3,10,2
238,11,1,16,19,6,14
238,12,10,15,12,3,7
239,1,12,13,5,15,3
239,2,19,6,14,7,10
239,3,2,7,16,18,1
239,4,17,15,20,19,13
239,5,11,12,4,14,3
239,6,4,9,1,15,2
239,7,4,6,9,16,7
239,8,14,2,20,6,18
239,9,18,11,13,5,20
239,10,16,12,17,3,8
239,11,9,5,19,8,10
239,12,10,17,8,1,11
240,1,1,2,7,12,3
240,2,11,16,9,19,12
240,3,15,18,17,9,11
240,4,2,1,4,13,19
240,5,14,4,20,8,17
240,6,8,20,10,4,7
240,7,12,11,16,18,15
240,8,7,3,18,5,19
240,9,6,13,15,16,10
240,10,13,14,1,17,5
240,11,3,10,2,20,6
240,12,5,8,6,9,14
241,1,8,13,16,7,20
241,2,17,19,12,2,18
241,3,6,1,13,17,9
241,4,20,7,11,19,14
241,5,16,17,3,2,5
241,6,7,5,19,12,15
241,7,18,6,8,15,1
241,8,15,3,14,20,1
241,9,13,9,12,10,4
241,10,2,8,11,3,9
241,11,4,14,10,16,18
241,12,10,4,6,5,11
242,1,11,6,7,1,17
242,2,1,11,18,10,13
242,3,19,15,3,20,16
242,4,12,17,1,19,8
242,5,4,12,3,6,20
242,6,16,20,5,10,2
242,7,8,18,9,4,5
242,8,9,7,15,11,4
242,9,3,14,18,13,6
242,10,14,10,17,2,15
242,11,5,13,2,14,12
242,12,9,19,16,7,8
243,1,14,2,15,8,19
243,2,3,1,10,19,8
243,3,20,12,1,14,9
243,4,2,16,9,12,6
243,5,17,4,2,18,16
243,6,19,20,13,4,11
243,7,13,15,6,3,5
243,8,11,8,7,13,14
243,9,18,3,17,9,20
243,10,5,10,18,17,7
243,11,1,11,5,16,4
243,12,15,10,6,7,12
244,1,6,20,8,11,2
244,2,10,18,19,6,2
244,3,3,5,1,8,18
244,4,16,19,11,14,3
244,5,12,13,19,17,10
244,6,18,15,14,5,9
244,7,8,12,4,15,17
244,8,6,9,16,11,13
244,9,7,9,3,4,1
244,10,4,17,2,7,14
244,11,10,16,20,1,15
244,12,13,5,20,12,7
245,1,3,8,4,16,6
245,2,7,2,9,5,20
245,3,1,3,12,18,7
245,4,12,14,11,10,1
245,5,17,11,5,15,6
245,6,19,18,13,2,4
245,7,14,5,17,19,16
245,8,1,7,13,16,18
245,9,20,19,15,9,10
245,10,20,6,4,3,17
245,11,11,8,15,13,2
245,12,14,10,8,9,12
246,1,9,17,14,3,13
246,2,15,4,12,2,3
246,3,2,1,10,15,16
246,4,10,13,14,20,4
246,5,17,16,1,20,13
246,6,9,18,16,8,19
246,7,5,12,7,6,11
246,8,4,1,5,6,19
246,9,18,14,6,7,15
246,10,8,7,17,5,10
246,11,11,20,18,12,8
246,12,19,11,9,2,3
247,1,12,13,3,1,5
247,2,5,4,10,11,16
247,3,3,19,7,14,4
247,4,16,12,6,18,17
247,5,15,9,20,11,1
247,6,2,8,10,13,5
247,7,6,2,7,10,9
247,8,20,19,11,17,18
247,9,2,6,19,12,20
247,10,7,18,13,9,14
247,11,15,3,8,17,1
247,12,14,16,4,8,15
248,1,1,9,2,4,12
248,2,11,17,14,10,9
248,3,13,6,18,3,10
248,4,4,1,12,19,11
248,5,19,10,16,17,12
248,6,6,14,1,8,2
248,7,16,15,3,13,7
248,8,5,11,2,14,3
248,9,9,20,15,7,5
248,10,8,5,20,18,6
248,11,17,7,8,16,20
248,12,13,15,19,4,18
249,1,10,16,15,1,12
249,2,7,4,17,6,13
249,3,12,13,5,20,14
249,4,18,2,11,14,20
249,5,14,1,7,6,19
249,6,1,19,9,18,2
249,7,16,6,3,15,11
249,8,18,3,20,4,10
249,9,4,9,19,5,8
249,10,12,11,13,9,8
249,11,15,5,16,2,17
249,12,7,8,10,3,17
250,1,2,17,11,13,1
250,2,8,15,6,9,3
250,3,20,10,5,1,6
250,4,9,4,8,16,6
