Version,Set,Item1,Item2,Item3,Item4,Item5
253,3,25,26,9,1,12
253,4,15,22,11,3,9
253,5,30,10,14,13,19
253,6,21,14,12,6,8
253,7,5,13,3,22,7
253,8,22,17,20,2,6
253,9,29,20,1,27,4
253,10,16,24,10,18,25
253,11,2,25,7,19,18
253,12,19,13,20,17,26
253,13,23,29,21,2,15
253,14,3,30,6,23,10
253,15,18,5,16,30,7
253,16,26,5,27,29,14
253,17,27,23,28,8,1
253,18,8,4,11,24,28
254,1,6,3,10,5,1
254,2,28,14,25,23,22
254,3,17,12,29,25,3
254,4,7,27,24,20,30
254,5,4,3,13,24,27
254,6,8,19,26,16,23
254,7,15,7,13,10,21
254,8,20,8,9,21,7
254,9,12,25,22,27,16
254,10,30,1,19,2,17
254,11,11,2,14,9,18
254,12,22,18,30,14,4
254,13,9,15,8,13,29
254,14,5,10,23,12,11
254,15,16,20,2,6,28
254,16,28,15,17,4,5
254,17,29,6,18,26,11
254,18,21,26,19,1,24
255,1,4,28,29,11,13
255,2,12,11,22,13,2
255,3,25,19,5,20,8
255,4,20,30,9,14,12
255,5,2,17,8,18,16
255,6,7,29,4,19,6
255,7,25,21,28,29,3
255,8,26,22,21,5,8
255,9,24,11,25,17,6
255,10,6,1,9,30,17
255,11,10,12,3,26,21
255,12,27,13,28,3,18
255,13,23,7,15,1,27
255,14,15,24,26,22,30
255,15,1,23,20,5,14
255,16,4,2,7,10,16
255,17,18,9,27,10,23
255,18,19,24,16,15,14
256,1,14,8,16,9,1
256,2,23,28,8,7,3
256,3,11,26,19,9,20
256,4,27,17,11,21,5
256,5,14,26,27,28,10
256,6,26,3,7,25,20
256,7,10,4,2,27,25
256,8,19,29,10,28,22
256,9,13,25,21,11,30
256,10,2,18,1,4,21
256,11,18,8,22,17,15
256,12,1,13,24,30,29
256,13,9,7,6,23,24
256,14,5,16,4,6,22
256,15,6,5,14,15,12
256,16,13,23,24,12,18
256,17,3,15,2,30,19
256,18,17,20,12,29,16
257,1,28,6,13,8,2
257,2,17,4,23,1,5
257,3,6,3,26,13,4
257,4,7,18,12,26,27
257,5,21,14,5,24,19
257,6,11,1,15,25,10
257,7,30,2,10,14,29
257,8,22,30,27,9,23
257,9,24,10,18,20,17
257,10,28,21,25,18,9
257,11,12,16,1,7,11
257,12,29,9,5,20,13
257,13,22,17,3,14,7
257,14,20,27,15,16,28
257,15,8,12,30,19,4
257,16,8,24,11,3,15
257,17,25,19,23,2,29
257,18,16,22,6,21,26
258,1,20,23,14,2,21
258,2,11,16,17,26,30
258,3,24,22,20,2,1
258,4,27,8,22,25,4
258,5,14,1,8,6,25
258,6,12,18,24,1,3
258,7,29,11,7,22,23
258,8,3,9,16,13,10
258,9,21,10,28,17,12
258,10,19,5,13,28,7
258,11,12,29,18,8,5
258,12,4,14,26,11,13
258,13,15,30,19,27,28
258,14,18,4,30,19,20
258,15,16,21,6,3,23
258,16,2,15,27,5,26
258,17,7,25,17,24,9
258,18,9,29,10,15,6
259,1,10,7,11,20,8
259,2,24,20,28,16,22
259,3,18,14,21,7,15
259,4,1,12,4,21,15
259,5,20,27,1,6,24
259,6,6,19,13,18,22
259,7,5,26,30,10,8
259,8,22,10,25,12,19
259,9,23,13,15,25,16
259,10,5,28,2,9,11
259,11,17,5,3,4,14
259,12,4,17,9,23,27
259,13,21,24,29,27,3
259,14,13,8,2,3,17
259,15,14,18,16,29,11
259,16,26,30,23,29,25
259,17,30,6,12,7,2
259,18,1,19,26,28,9
260,1,8,23,18,12,26
260,2,22,12,17,4,11
260,3,11,4,6,15,10
260,4,13,21,24,17,30
260,5,9,22,15,30,3
260,6,30,6,21,18,28
260,7,28,7,29,14,1
260,8,4,16,5,24,25
260,9,15,19,1,26,18
260,10,25,28,14,2,27
260,11,7,1,5,13,14
260,12,3,25,20,26,24
260,13,19,2,10,16,17
260,14,10,3,23,5,20
260,15,27,11,19,8,16
260,16,2,21,22,23,29
260,17,29,9,7,8,6
260,18,12,20,9,27,13
261,1,6,14,25,22,19
261,2,3,5,27,15,2
261,3,26,6,4,28,24
261,4,2,3,8,14,30
261,5,20,8,4,21,7
261,6,23,29,6,18,17
261,7,14,26,17,10,13
261,8,8,15,28,24,10
261,9,16,15,13,23,12
261,10,29,27,20,17,1
261,11,25,1,3,16,9
261,12,27,16,7,30,4
261,13,7,9,19,22,10
261,14,9,24,29,12,5
261,15,28,23,1,11,30
261,16,18,11,21,5,25
261,17,21,12,11,19,2
261,18,26,18,22,13,20
262,1,11,28,18,3,22
262,2,17,28,22,21,5
262,3,23,13,8,16,19
262,4,16,29,26,5,15
262,5,1,22,8,13,27
262,6,19,4,24,29,14
262,7,4,2,12,1,8
262,8,30,25,11,20,7
262,9,26,27,2,9,18
262,10,10,18,9,4,21
262,11,24,7,16,2,26
262,12,5,30,3,6,12
262,13,3,10,25,30,29
262,14,1,21,27,10,6
262,15,15,20,14,6,23
262,16,20,17,14,12,28
262,17,24,23,9,11,19
262,18,13,17,25,7,15
263,1,22,8,24,21,7
263,2,11,20,6,12,13
263,3,7,19,1,13,5
263,4,23,3,30,1,21
263,5,18,1,23,25,17
263,6,29,4,3,20,16
263,7,15,2,20,29,18
263,8,13,11,10,14,24
263,9,17,22,21,9,16
263,10,17,27,19,11,3
263,11,12,9,30,15,14
263,12,16,5,2,10,6
263,13,6,26,28,25,8
263,14,9,25,4,22,26
263,15,2,7,15,4,28
263,16,27,12,29,28,19
263,17,10,14,26,27,23
263,18,30,24,18,5,8
264,1,8,6,17,2,9
264,2,29,26,11,8,1
264,3,19,25,5,21,20
264,4,10,30,7,18,27
264,5,18,13,16,30,4
264,6,4,15,24,19,11
264,7,21,16,12,23,27
264,8,6,15,17,24,12
264,9,5,18,14,3,22
264,10,28,30,20,26,9
264,11,25,27,5,11,23
264,12,26,10,12,7,17
264,13,14,9,13,4,3
264,14,13,29,25,1,2
264,15,14,21,15,8,29
264,16,2,23,22,24,28
264,17,1,20,16,22,10
264,18,7,6,28,3,19
265,1,16,4,23,14,8
265,2,12,14,9,29,16
265,3,28,13,4,18,10
265,4,3,24,26,27,13
265,5,19,1,27,24,2
265,6,3,16,6,26,29
265,7,11,10,13,6,21
265,8,8,18,27,25,20
265,9,22,19,26,5,4
265,10,20,5,30,17,15
265,11,21,14,7,9,25
265,12,5,9,18,1,6
265,13,30,28,1,15,21
265,14,28,8,10,19,20
265,15,22,17,29,11,30
265,16,25,3,12,2,11
265,17,24,2,23,7,17
265,18,23,12,7,15,22
266,1,6,25,30,10,24
266,2,30,23,13,20,4
266,3,27,24,21,4,29
266,4,15,26,8,17,18
266,5,12,22,2,1,14
266,6,11,7,27,16,5
266,7,9,13,5,23,8
266,8,27,8,22,6,30
266,9,16,11,14,18,24
266,10,18,19,3,29,7
266,11,23,15,19,25,9
266,12,26,22,15,10,1
266,13,25,21,16,28,17
266,14,17,1,3,7,4
266,15,19,20,6,14,12
266,16,21,2,20,13,26
266,17,2,3,9,28,11
266,18,29,10,28,12,5
267,1,1,12,19,5,16
267,2,20,16,1,11,30
267,3,13,15,29,16,22
267,4,5,30,4,10,2
267,5,15,5,9,27,24
267,6,6,11,7,26,23
267,7,9,17,8,24,21
267,8,14,27,17,19,13
267,9,10,23,18,3,15
267,10,24,13,25,30,12
267,11,26,28,21,3,14
267,12,4,6,28,9,7
267,13,8,22,11,20,29
267,14,25,4,12,8,3
267,15,18,2,10,23,28
267,16,20,6,14,22,27
267,17,1,17,19,21,18
267,18,7,29,2,25,26
268,1,16,7,18,14,25
268,2,2,30,29,19,9
268,3,4,18,20,17,6
268,4,8,3,15,16,11
268,5,30,8,23,12,28
268,6,9,27,24,16,25
268,7,22,29,6,23,18
268,8,28,5,17,11,14
268,9,19,2,13,17,6
268,10,5,28,25,22,13
268,11,29,26,5,9,1
268,12,11,21,4,27,15
268,13,21,10,2,8,1
268,14,14,1,24,26,23
268,15,24,20,10,3,22
268,16,3,12,26,4,19
268,17,10,7,21,27,12
268,18,15,13,30,20,7
269,1,9,8,22,30,14
269,2,23,4,24,18,26
269,3,4,15,19,2,22
269,4,12,11,9,18,2
269,5,25,14,4,2,20
269,6,12,24,28,29,20
269,7,7,16,3,6,1
269,8,27,17,16,30,26
269,9,21,19,8,15,16
269,10,14,19,30,29,10
269,11,13,11,1,9,10
269,12,6,12,22,7,5
269,13,1,25,15,28,6
269,14,17,23,27,28,3
269,15,17,10,11,25,26
269,16,23,20,3,21,5
269,17,24,5,8,13,7
269,18,21,18,29,13,27
270,1,15,24,17,5,10
270,2,7,9,18,20,15
270,3,30,21,7,22,11
270,4,22,27,25,17,18
270,5,10,6,3,8,19
270,6,26,2,27,13,8
270,7,20,25,12,19,1
270,8,28,7,1,24,14
270,9,5,30,29,4,25
270,10,29,3,8,12,17
270,11,22,16,10,4,28
270,12,27,1,4,11,29
270,13,13,26,16,12,9
270,14,18,19,13,23,15
270,15,3,14,9,28,23
270,16,2,16,24,6,30
270,17,6,5,14,26,21
270,18,11,20,21,23,2
271,1,5,8,11,14,18
271,2,16,18,2,1,17
271,3,19,28,13,14,27
271,4,23,25,5,10,16
271,5,10,29,26,22,21
271,6,19,25,6,21,13
271,7,17,4,23,7,29
271,8,8,11,20,15,25
271,9,21,3,12,18,24
271,10,15,26,20,16,28
271,11,2,30,5,1,3
271,12,24,6,11,28,29
271,13,27,7,19,30,26
271,14,9,22,24,6,4
271,15,20,9,10,27,12
271,16,14,15,2,3,17
271,17,7,9,1,8,4
271,18,12,22,30,13,23
272,1,26,9,25,18,6
272,2,25,14,23,10,1
272,3,29,1,22,3,13
272,4,8,24,14,12,22
272,5,20,17,5,9,19
272,6,28,13,18,16,8
272,7,18,28,8,30,27
272,8,30,21,17,24,9
272,9,15,12,21,25,4
272,10,13,10,7,20,11
272,11,4,1,23,17,30
272,12,28,23,15,29,6
272,13,11,4,26,2,14
272,14,2,29,16,21,5
272,15,3,27,19,26,11
272,16,22,20,2,7,3
272,17,16,10,7,19,24
272,18,5,27,6,15,12
273,1,18,22,12,10,2
273,2,30,21,6,3,13
273,3,7,15,14,2,27
273,4,1,26,30,8,12
273,5,25,16,28,19,22
273,6,26,11,9,22,23
273,7,9,3,16,27,20
273,8,23,13,2,5,9
273,9,17,30,25,14,11
273,10,24,18,19,25,5
273,11,26,5,21,7,28
273,12,29,24,13,1,15
273,13,11,15,3,24,10
273,14,4,7,18,27,29
273,15,16,28,4,12,17
273,16,19,23,6,4,8
273,17,6,14,20,1,21
273,18,10,29,17,8,20
274,1,27,22,1,23,20
274,2,16,19,4,21,30
274,3,23,21,29,9,19
274,4,1,4,11,5,18
274,5,13,4,14,29,25
274,6,22,10,15,30,9
274,7,12,2,23,7,24
274,8,14,12,10,18,16
274,9,17,26,22,20,24
274,10,8,24,26,21,13
274,11,3,30,18,28,20
274,12,10,5,27,25,3
274,13,9,3,28,11,19
274,14,1,6,12,11,27
274,15,2,17,15,6,7
274,16,13,14,16,17,6
274,17,15,8,29,26,5
274,18,7,8,28,25,2
275,1,5,16,17,22,3
275,2,25,30,13,15,22
275,3,30,11,24,29,7
275,4,12,19,11,15,23
275,5,14,3,10,4,8
275,6,9,2,26,10,1
275,7,20,12,29,18,21
275,8,29,17,7,19,14
275,9,27,25,9,2,21
275,10,18,9,7,26,14
275,11,21,28,1,24,15
275,12,3,24,27,6,4
275,13,19,20,22,5,18
275,14,4,13,27,10,28
275,15,6,23,30,16,26
275,16,28,1,17,13,12
275,17,8,6,25,20,2
275,18,11,5,8,23,16
276,1,29,27,23,17,25
276,2,12,7,5,30,10
276,3,23,7,3,13,1
276,4,8,29,16,9,6
276,5,5,9,20,29,28
276,6,7,23,21,14,22
276,7,21,10,5,6,4
276,8,24,4,20,19,26
276,9,6,18,13,2,11
276,10,11,12,24,16,2
276,11,15,16,14,27,30
276,12,4,15,9,2,19
276,13,13,20,25,14,24
276,14,17,8,1,19,10
276,15,3,21,28,22,11
276,16,30,17,12,28,26
276,17,27,22,18,8,1
276,18,26,25,3,15,18
277,1,2,29,4,3,22
277,2,22,13,15,7,27
277,3,20,16,10,23,29
277,4,16,1,20,4,3
277,5,1,26,11,21,25
277,6,14,18,24,5,29
277,7,8,14,30,20,13
277,8,6,11,26,17,10
277,9,30,18,21,9,23
277,10,19,2,8,25,28
277,11,4,21,17,12,15
277,12,25,3,12,7,8
277,13,9,13,5,11,17
277,14,24,6,19,22,23
277,15,18,28,2,24,30
277,16,19,7,1,26,16
277,17,10,27,28,9,12
277,18,14,27,6,15,5
278,1,24,17,15,3,9
278,2,17,23,10,24,25
278,3,28,11,13,10,15
278,4,12,6,28,5,20
278,5,18,19,11,1,30
278,6,23,20,2,24,5
278,7,27,5,4,26,30
278,8,2,20,27,21,16
278,9,16,3,18,6,7
278,10,29,30,6,1,25
278,11,15,11,7,18,8
278,12,26,19,8,12,27
278,13,28,14,23,4,7
278,14,10,29,21,14,2
278,15,1,12,22,14,9
278,16,25,26,16,22,13
278,17,22,4,8,17,9
278,18,3,21,29,13,19
279,1,13,9,6,4,18
279,2,11,22,14,28,1
279,3,20,8,15,16,21
279,4,27,2,13,23,17
279,5,11,24,29,27,16
279,6,16,25,9,12,4
279,7,17,27,22,29,18
279,8,19,15,3,30,14
279,9,7,28,19,9,6
279,10,5,7,25,13,12
279,11,21,17,26,20,7
279,12,18,10,19,8,24
279,13,2,22,30,5,10
279,14,4,10,20,11,30
279,15,5,1,21,6,24
279,16,26,14,2,23,3
279,17,3,25,23,8,12
279,18,29,26,1,28,15
280,1,9,24,10,16,14
280,2,22,15,16,23,28
280,3,23,19,27,21,10
280,4,20,23,18,26,28
280,5,13,5,11,29,19
280,6,1,13,18,2,4
280,7,25,1,9,15,20
280,8,30,6,24,3,26
280,9,21,4,22,8,5
280,10,10,30,25,7,21
280,11,20,12,17,19,14
280,12,28,8,4,24,2
280,13,7,16,30,17,5
280,14,15,2,12,6,29
280,15,27,1,3,25,17
280,16,14,18,11,22,6
280,17,3,29,26,12,13
280,18,8,9,7,11,27
281,1,15,14,5,26,8
281,2,24,27,1,20,7
281,3,17,28,2,30,11
281,4,25,5,19,4,23
281,5,29,25,28,7,22
281,6,12,11,21,18,16
281,7,2,17,15,4,26
281,8,22,26,12,10,24
281,9,16,19,14,27,9
281,10,6,28,14,21,27
281,11,23,24,5,13,3
281,12,13,8,17,18,20
281,13,10,6,25,7,29
281,14,29,30,9,1,8
281,15,1,22,16,19,2
281,16,21,13,9,3,18
281,17,6,10,20,15,3
281,18,4,12,30,11,23
282,1,18,10,3,5,1
282,2,1,15,13,16,23
282,3,9,18,24,25,15
282,4,11,24,22,17,25
282,5,7,21,3,8,19
282,6,8,2,23,1,6
282,7,24,27,8,28,13
282,8,5,16,6,28,17
282,9,12,9,20,30,6
282,10,7,4,10,13,16
282,11,30,3,27,12,22
282,12,27,29,4,10,18
282,13,26,22,2,9,21
282,14,19,20,29,26,11
282,15,28,15,30,29,19
282,16,14,25,21,11,4
282,17,14,5,26,2,12
282,18,20,7,23,14,17
283,1,10,30,17,14,1
283,2,30,21,15,27,25
283,3,28,23,29,10,9
283,4,18,8,16,30,14
283,5,15,11,7,22,5
283,6,3,14,24,17,29
283,7,11,2,27,20,3
283,8,8,6,4,29,22
283,9,2,20,25,5,16
283,10,4,18,28,20,26
283,11,9,7,17,27,5
283,12,16,3,26,1,28
283,13,6,9,11,23,8
283,14,13,23,12,15,21
283,15,12,4,1,24,21
283,16,25,13,6,19,26
283,17,19,22,10,2,13
283,18,24,12,7,18,19
284,1,3,13,24,9,30
284,2,10,20,13,8,12
284,3,21,13,22,14,20
284,4,26,9,22,20,7
284,5,7,1,29,12,2
284,6,6,26,27,15,10
284,7,17,30,8,23,27
284,8,16,17,6,21,28
284,9,4,19,18,17,15
284,10,5,28,19,1,24
284,11,24,29,30,16,2
284,12,22,25,14,6,27
284,13,19,14,5,12,4
284,14,23,4,3,25,11
284,15,28,26,23,25,18
284,16,1,10,8,5,11
284,17,29,16,11,9,15
284,18,18,7,2,3,21
285,1,13,6,18,16,17
285,2,2,27,19,17,11
285,3,21,12,14,29,23
285,4,15,3,1,4,22
285,5,22,23,5,18,30
285,6,8,21,26,5,29
285,7,20,19,29,3,6
285,8,12,28,9,10,3
285,9,9,17,21,1,25
285,10,28,11,13,7,4
285,11,25,8,28,24,2
285,12,30,25,20,4,14
285,13,27,16,24,26,8
285,14,23,24,7,6,1
285,15,14,2,18,15,10
285,16,5,27,20,13,9
285,17,11,15,12,22,16
285,18,19,26,10,30,7
286,1,7,18,28,27,12
286,2,26,29,16,27,4
286,3,29,1,25,18,27
286,4,25,10,16,19,23
286,5,24,14,26,11,13
286,6,17,5,9,29,3
286,7,18,1,10,2,20
286,8,16,7,15,3,8
286,9,15,17,4,8,12
286,10,2,12,25,30,6
286,11,7,5,6,21,24
286,12,13,30,2,19,9
286,13,14,4,1,13,9
286,14,5,24,15,28,20
286,15,30,23,11,20,21
286,16,23,6,22,11,26
286,17,3,8,14,28,22
286,18,21,22,19,10,17
287,1,9,21,16,22,18
287,2,4,2,27,6,3
287,3,10,9,4,6,8
287,4,8,22,5,24,25
287,5,17,11,7,2,5
287,6,6,19,30,26,15
287,7,5,3,18,14,19
287,8,12,29,3,25,13
287,9,11,28,21,25,10
287,10,29,13,30,21,28
287,11,1,16,20,19,11
287,12,26,18,23,12,17
287,13,2,15,8,23,29
287,14,13,20,17,26,1
287,15,22,20,12,27,24
287,16,27,23,28,1,14
287,17,15,9,10,7,14
287,18,4,24,7,16,30
288,1,21,1,3,30,8
288,2,6,5,12,4,1
288,3,20,28,23,5,4
288,4,24,26,4,9,25
288,5,23,8,19,21,7
288,6,10,3,26,23,16
288,7,30,27,29,22,18
288,8,11,18,6,3,20
288,9,9,2,22,28,19
288,10,25,7,13,15,20
288,11,22,10,13,25,17
288,12,1,29,27,10,15
288,13,17,14,8,11,29
288,14,18,21,24,15,27
288,15,19,12,9,24,11
288,16,14,26,2,7,13
288,17,16,6,14,2,12
288,18,28,17,5,16,30
289,1,27,11,13,16,5
289,2,1,15,17,9,6
289,3,12,25,30,18,28
289,4,8,27,20,13,6
289,5,26,5,15,21,2
289,6,20,23,9,29,24
289,7,29,19,22,28,7
289,8,2,29,10,12,23
289,9,27,9,11,3,12
289,10,28,4,21,17,26
289,11,3,16,20,8,14
289,12,23,30,4,14,10
289,13,6,1,25,19,18
289,14,10,3,2,17,24
289,15,21,7,1,4,22
289,16,26,8,7,18,11
289,17,22,13,5,30,15
289,18,24,19,25,14,16
290,1,3,12,26,22,5
290,2,11,21,6,10,24
290,3,13,18,16,29,4
290,4,30,24,1,26,10
290,5,9,14,18,5,29
290,6,7,22,23,6,16
290,7,14,10,27,13,28
290,8,25,28,29,8,6
290,9,4,11,21,15,2
290,10,8,2,17,20,22
290,11,1,30,11,2,27
290,12,28,15,14,1,12
290,13,18,17,24,7,23
290,14,25,7,26,9,30
290,15,12,17,19,8,13
290,16,5,23,3,27,19
290,17,20,25,15,4,3
290,18,16,20,19,21,9
291,1,22,4,18,24,2
291,2,30,6,28,20,22
291,3,19,6,12,23,27
291,4,17,24,6,14,29
291,5,22,16,17,12,1
291,6,19,29,14,11,26
291,7,18,4,30,11,9
291,8,2,9,28,13,3
291,9,2,11,16,28,25
291,10,7,20,12,10,21
291,11,5,1,29,20,7
291,12,15,27,4,26,19
291,13,23,13,8,1,9
291,14,8,5,10,16,25
291,15,3,26,8,30,21
291,16,15,10,5,23,18
291,17,17,3,25,27,7
291,18,13,21,15,24,14
292,1,21,25,27,29,12
292,2,24,19,28,8,15
292,3,20,29,15,30,10
292,4,9,30,2,5,16
292,5,15,22,11,25,14
292,6,10,26,9,6,17
292,7,14,20,23,17,4
292,8,17,2,19,18,25
292,9,11,14,7,3,1
292,10,4,24,22,27,13
292,11,27,28,18,2,20
292,12,12,16,21,26,28
292,13,6,10,13,7,11
292,14,12,8,4,7,30
292,15,23,5,9,22,8
292,16,29,3,24,16,23
292,17,26,18,3,1,6
292,18,13,21,1,19,5
293,1,8,18,21,9,14
293,2,24,12,11,19,20
293,3,7,2,20,29,26
293,4,10,7,22,11,29
293,5,16,4,30,19,1
293,6,21,15,17,28,3
293,7,18,23,12,13,26
293,8,1,8,10,22,28
293,9,9,16,7,18,15
293,10,11,28,5,17,4
293,11,6,29,2,21,13
293,12,14,25,26,5,27
293,13,13,6,16,12,15
293,14,25,30,24,23,1
293,15,30,17,23,4,3
293,16,5,9,6,25,20
293,17,19,27,3,10,22
293,18,27,14,8,24,2
294,1,26,1,14,16,22
294,2,29,12,25,4,17
294,3,26,19,29,9,17
294,4,20,15,25,23,19
294,5,3,13,11,21,23
294,6,7,6,5,14,21
294,7,16,1,13,2,24
294,8,29,11,17,15,8
294,9,6,28,24,3,5
294,10,16,18,27,25,10
294,11,5,23,2,9,12
294,12,28,9,1,27,7
294,13,19,14,10,6,30
294,14,4,2,7,10,8
294,15,21,13,27,30,18
294,16,18,22,15,3,12
294,17,11,8,30,20,28
294,18,20,24,22,26,4
295,1,26,25,13,11,5
295,2,12,3,7,14,30
295,3,24,12,9,11,10
295,4,28,29,14,2,18
295,5,27,20,16,17,21
295,6,23,4,29,13,6
295,7,15,16,1,23,2
295,8,10,26,28,3,9
295,9,8,11,18,6,27
295,10,15,5,26,8,27
295,11,1,7,23,8,19
295,12,2,22,21,9,25
295,13,22,19,30,29,21
295,14,14,4,12,20,5
295,15,4,25,3,19,16
295,16,24,17,28,7,13
295,17,30,15,22,24,6
295,18,10,18,20,1,17
296,1,3,20,8,16,29
296,2,17,30,6,2,26
296,3,27,21,4,30,1
296,4,16,10,21,26,23
296,5,25,28,19,18,24
296,6,17,22,12,15,18
296,7,19,10,2,5,13
296,8,25,8,1,12,11
296,9,9,27,23,15,7
296,10,3,2,15,20,14
296,11,4,27,10,28,26
296,12,13,30,8,24,9
296,13,5,1,12,7,29
296,14,11,23,17,22,14
296,15,20,11,19,6,3
296,16,18,24,29,21,5
296,17,14,9,4,28,6
296,18,22,16,25,13,7
297,1,28,13,16,29,30
297,2,21,5,28,22,19
297,3,30,3,5,17,1
297,4,6,12,27,17,19
297,5,7,6,18,4,16
297,6,23,21,11,2,4
297,7,12,18,26,11,2
297,8,17,14,9,16,24
297,9,29,4,3,10,25
297,10,8,5,14,18,10
297,11,1,13,6,25,15
297,12,8,25,23,14,28
297,13,9,26,20,1,22
297,14,2,19,13,22,8
297,15,29,15,9,27,11
297,16,21,10,24,12,20
297,17,15,7,3,24,26
297,18,7,20,27,30,23
298,1,26,14,13,4,27
298,2,25,17,26,29,8
298,3,12,9,21,8,6
298,4,4,7,19,5,15
298,5,30,8,16,15,10
298,6,24,29,1,23,18
298,7,11,28,7,1,17
298,8,13,15,20,28,12
298,9,18,19,14,9,20
298,10,5,12,30,11,16
298,11,3,2,25,21,9
298,12,18,17,10,3,13
298,13,22,11,24,10,4
298,14,28,26,23,20,25
298,15,23,6,2,22,30
298,16,27,24,29,7,2
298,17,16,22,27,5,3
298,18,6,21,14,19,1
299,1,3,23,18,28,21
299,2,29,30,22,19,28
299,3,1,17,11,15,21
299,4,14,3,16,13,8
299,5,9,10,13,12,7
299,6,4,1,8,3,24
299,7,19,26,15,10,29
299,8,5,27,17,25,2
299,9,10,27,30,14,23
299,10,17,9,25,7,22
299,11,30,25,7,18,20
299,12,22,5,4,29,13
299,13,24,16,19,26,12
299,14,16,26,6,23,11
299,15,20,11,5,6,24
299,16,2,12,28,27,1
299,17,20,18,21,14,15
299,18,2,4,6,9,8
300,1,8,19,12,27,9
300,2,26,8,5,21,7
300,3,14,7,3,2,19
300,4,11,19,18,13,30
300,5,28,16,4,17,10
300,6,10,20,29,2,11
300,7,1,18,10,16,5
300,8,15,23,6,5,28
300,9,27,1,20,24,22
300,10,12,14,24,25,15
300,11,13,2,26,30,20
300,12,6,22,8,18,25
300,13,23,29,9,3,16
300,14,7,6,22,26,3
300,15,9,15,11,28,4
300,16,25,21,1,4,13
300,17,29,30,17,12,14
300,18,21,24,27,23,17
301,1,4,5,18,20,29
301,2,19,17,5,8,23
301,3,8,20,2,24,16
301,4,1,29,15,6,27
301,5,30,3,12,11,25
301,6,30,28,15,19,26
301,7,16,28,10,21,7
301,8,28,13,2,15,7
301,9,12,4,19,22,23
301,10,14,9,26,1,18
301,11,23,22,20,17,13
301,12,27,14,22,8,21
301,13,7,6,4,18,24
301,14,11,27,16,26,14
301,15,9,30,3,24,21
301,16,17,25,10,6,2
301,17,13,10,1,12,3
301,18,25,11,29,5,9
302,1,24,15,11,23,18
302,2,20,7,17,9,16
302,3,25,15,30,7,8
302,4,21,16,2,19,6
302,5,4,3,14,29,11
302,6,6,12,28,16,22
302,7,10,21,25,20,12
302,8,19,11,9,10,27
302,9,5,24,13,27,28
302,10,26,13,21,29,17
302,11,1,23,24,25,14
302,12,5,14,6,13,30
302,13,20,1,9,17,19
302,14,2,3,27,4,10
302,15,3,12,22,18,26
302,16,15,2,18,30,5
302,17,8,23,7,26,4
302,18,22,8,28,1,29
303,1,29,17,30,6,24
303,2,1,21,8,16,29
303,3,2,26,23,4,12
303,4,23,30,25,14,9
303,5,18,16,4,9,28
303,6,19,13,3,15,17
303,7,21,4,20,30,27
303,8,11,20,21,3,28
303,9,9,10,13,22,23
303,10,18,17,11,13,8
303,11,12,1,7,11,5
303,12,26,25,24,19,18
303,13,7,19,24,10,14
303,14,27,8,20,7,6
303,15,15,6,10,5,3
303,16,16,27,15,25,22
303,17,14,28,12,29,2
303,18,22,2,1,5,26
304,1,3,22,11,21,25
304,2,10,5,14,28,26
304,3,2,7,16,27,30
304,4,28,29,23,20,7
304,5,6,9,28,1,3
304,6,4,21,19,9,15
304,7,3,27,5,2,19
304,8,13,1,4,19,20
304,9,22,11,2,14,1
304,10,24,5,17,16,4
304,11,20,22,15,25,10
304,12,15,24,29,12,9
304,13,18,10,8,30,12
304,14,29,18,16,23,13
304,15,27,13,26,6,25
304,16,17,7,14,12,21
304,17,23,6,17,8,18
304,18,30,24,8,26,11
305,1,12,8,22,4,9
305,2,19,16,25,8,13
305,3,26,20,6,21,5
305,4,25,4,12,5,23
305,5,13,9,1,26,30
305,6,25,19,7,1,29
305,7,10,15,16,11,1
305,8,8,2,3,15,17
305,9,21,28,18,2,24
305,10,28,3,27,17,30
305,11,28,18,19,27,11
305,12,5,30,17,22,14
305,13,18,26,29,3,20
305,14,24,29,7,10,22
305,15,9,23,21,10,27
305,16,24,14,13,23,15
305,17,7,6,4,11,2
305,18,6,20,12,14,16
306,1,11,25,5,20,27
306,2,1,2,26,24,10
306,3,12,18,22,13,7
306,4,2,25,9,28,8
306,5,13,11,23,21,19
306,6,22,29,30,9,4
306,7,20,30,25,28,24
306,8,23,22,2,15,19
306,9,17,19,10,18,6
306,10,27,12,28,6,29
306,11,16,10,8,20,17
306,12,14,16,13,7,3
306,13,3,23,1,30,18
306,14,7,3,5,9,24
306,15,4,21,6,14,1
306,16,26,14,15,17,4
306,17,11,27,26,16,29
306,18,21,12,5,8,15
307,1,5,9,23,11,6
307,2,17,24,11,22,21
307,3,13,4,24,27,12
307,4,10,18,4,25,28
307,5,15,27,18,7,26
307,6,9,13,15,6,20
307,7,19,23,3,12,2
307,8,30,28,19,7,11
307,9,15,5,30,1,16
307,10,6,22,29,3,25
307,11,17,26,20,1,3
307,12,8,24,19,4,20
307,13,14,8,27,26,22
307,14,16,7,21,12,23
307,15,2,21,9,18,16
307,16,1,17,14,28,25
307,17,29,8,10,14,5
307,18,29,13,30,2,10
308,1,9,1,12,27,17
308,2,3,30,13,24,12
308,3,5,19,18,29,1
308,4,10,1,6,13,8
308,5,8,5,11,13,28
308,6,3,15,29,8,4
308,7,26,25,14,9,11
308,8,22,9,17,4,28
308,9,14,22,20,18,19
308,10,30,15,22,20,7
